Unnamed: 0,borough,parenthesis,post_id,post_date,post_time,update_date,update_time,title,price,images,square_footage,housing_type,description,bedroom,bathroom,cat,dog,laundry,parking,post_id_old,smoking,furnished,URL,Reason,SPAM
<built-in function id>,central LA,Koreatown,6762154232.0,2018-12-01,8:29am,,,Put Some Space in Your Place For The Holidays! 400 S Gramercy Pl.,$1750,5.0,,apartment,"This almost completed ONE BDRM is the ONE you want! Convenient to some of the hottest little hideaways LA has to offer! Walking distance to the Wiltern Theater, Metro, California Market, YMCA and supermarkets. Easy access to Wilshire, Western, the 101 Fwy, Hollywood and DTLA. Parking available. Call for details! Unit Features: - Private, spacious patio - Stainless steel appliances - Microwave - AC/heat - Luxury vinyl floors - Ceiling fan - Spacious closets - Blinds Community Amenities: - Assigned parking spot - Garden courtyard - Secure entrances - Laundry room onsite - On-site management - On-call maintenance Only $1000+ security deposit on approved credit. Disclaimer: No pets. Pictures may not be of exact available unit. Units are unfurnished. Location: Koreatown / Wilshire Center / Hancock Park Call show contact info or email show contact info today to schedule your appointment!",1.0,1.0,,,laundry in bldg,attached garage,,,,,,False
<built-in function id>,westside-southbay,Westwood,6762132529.0,2018-12-01,8:07am,,,"1 Bedroom in Westwood Village - A/C, Refrigerator, Call Us Today",$2200,6.0,,apartment,"Welcome to Levering Apartments--Enjoy the Life of Luxury! Ideally located in the heart of Los Angeles, you'll discover everything that you need and love is conveniently close to home! A beautiful garden community located in Westwood Village. Levering Apartments are just minutes away from UCLA, restaurants, shopping and is located near the I-405 and I-10 freeways. Your New Apartment Home Features: - Air Conditioning - Gas Range - Microwave - Disposal - Carpeted Floors - Refrigerator - Renovated - Wood Inspired Flooring* * With Select Apartment Homes Property Features: - 2 Blocks from the UCLA Campus - Assigned Covered Parking - Beautiful Landscaping - On-call Maintenance - On-site Laundry - Easy Access to the 405/San Diego Freeway - Easy Access to Shopping 628-632 Levering Avenue Los Angeles, CA Contact Us: Call: show contact info Visit us Online: http://www.leveringapts.com/ Surrounding Cities and Neighborhoods: Cheviot Hills, Beverly Hills, Westwood, Holmby Hills, Brentwood, Bel Air, West Los Angeles, Century City",1.0,1.0,cats are OK - purrr,,laundry on site,,,,,,,False
<built-in function id>,SF valley,WEST COVINA,6762152144.0,2018-12-01,8:27am,,,SPECIAL SAVING! COME SEE TODAY! GREAT PLACE TO CALL HOME,$1575,9.0,750,apartment,Rollingwood Apts BEST PLACE TO CALL HOME SPECIAL PRICING $1575 1Bd 1Ba SPECIAL $500 OFF 1ST MONTHS RENT ROLLINGWOOD APTS 1901 E AMAR RD WEST COVINA CA 91792 PH: show contact info E-MAIL: ROLLINGWOOD @ MGRMGMT . COM 1BD 1BA AVAILABLE NOW! HUGE BATHTUB TONS OF CLOSET SPACE PATIO/BALCONY GAS FIRE PLACE GREEN WALK WAYS LAUNDRY ON SITE COME SEE TODAY AND ENJOY A BETTER LIVING CHECK US OUT ON YELP.COM,1.0,1.0,,,laundry on site,off-street parking,,,,,,False
<built-in function id>,SF valley,Tarzana/RESEDA/Winnetka,6762135248.0,2018-12-01,8:09am,,,"Huge 1 Bedroom in Reseda, Extra Storage, Swimming Pool",$1795,12.0,960,apartment,"Welcome to Sherman West Apartments centrally located in the San Fernando Valley. Living in Reseda means you are minutes away from trendy boutiques and premier restaurants on Ventura Boulevard, and shopping at the nearby Northridge Fashion Center, Topanga Plaza and Topanga Village. With the 101 and 405 freeways so near, everything L.A. has to offer is just moments away. If you enjoy being outdoors, explore Lake Balboa, and Woodley Park. Our community offers spacious Studios, 1 & 2 Bedroom floorplans, with on-site management and maintenance technicians to service you to create a memorable living experience. Our community amenities include a swimming pool, spa, recreation room, and laundry facilities on every floor. Your furry friends are invited, as we are also a pet friendly community. Give us a call today to schedule a tour of your new apartment home at Sherman West. 19050 Sherman Way Reseda, CA 91335 Community Amenities: - Laundry Facilities - Bike Racks - Package Receiving - BBQ/Picnic Area - Public Transportation - Hot Tub/Spa - Elevator - On-Site Maintenance - Assigned Parking - Spanish Speaking Staff - On-Site Management - Controlled Access/Gated - Pool - Recycling Apartment Amenities: ^ Large Unit ^ Central Air Conditioning - Extra Storage - Window Coverings - Dishwasher - Large Closets - Fireplace - Sky Lights* - Hardwood Style Floors* - Patio/Balcony - Electronic Thermostat - Ceiling Fan - Disposal * With Select Apartment Homes Thank you for viewing this Ad. We look forward to meeting you. (: Square ft. is approximate. Price and availability are subject to change. Firehouse Restaurant, Humble Bee Pie, Vinh Loi Tofu, Las Fuentes, Salsa & Beer, Reseda Park Lake, Balboa Park, Los Encinos State Historic Park, Woodley Golf Course, Topanga Mall, Topanga Village Walk, Northridge Fashion Center, Encino Commons, Pierce College, California State University Northridge, Reseda Elementary, Reseda High School Warner Center, Tarzana, Winnetka, Woodland Hills, Lake Balboa, Northridge, Canoga Park, Encino, Northridge Fashion Center, North Hills",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,laundry on site,carport,,,,,,False
<built-in function id>,SF valley,Prime Encino,6757224330.0,2018-11-25,12:03pm,2018-12-01,8:25am,"ENCINO 1 Bedroom 1 BA | 1 MONTH FREE, BBQ, Heated Pool, Spa, Granite",$2195,14.0,847,apartment,"1BR / 1BA One Month Free Special on a 12 month Lease. Introducing Olive Encino, an elegant apartment community ideally located in the heart of Encino within blocks of famed Ventura Boulevard where you'll enjoy exceptional shopping, fine and casual dining, entertainment, major employers, easy access to the 101 Freeway. Come home to Olive Encino and live up to your expectations. Setting the standard for excellence in residential living, each of the expansive 1, 2 and 3 bedroom floor plans have been custom designed to provide both style and comfort. Enjoy in-home washers & dryers, fully equipped kitchens with granite counter tops & custom maple cabinetry, wood-inspired flooring and many more distinctive designer touches throughout every room. As you enter the grand, double level lobby and wander through one of the three professionally landscaped courtyards with fountains, tranquil seating areas and exquisite custom designed tiled walkways, you'll immediately want to call Olive Encino home. A high-tech fitness center, heated pool & spa with furnished deck area and built-in barbecues complete your prestigious environment. Come home to the lifestyle you deserve. Features Include: - Decorative Doors & Baseboards - Grand, Double Level Lobby with Furnished Mezzanine Lounge - Individual Tankless Water Heaters - Private Patio/Balcony with Storage - Heated Pool & Spa with Furnished Deck Area - Two Tone Designer Paint - Two Built-in Barbeques - Breakfast Bar - Close to Sherman Oaks and the 405 Freeway - Moments from the 101 Freeway and Ventura Boulevard - Telephone Entry System - Gourmet Kitchen with Black Whirlpool Appliances - Elevators - Elegant, Custom Designed Tile Walkways Throughout - Granite Countertops - 24/7 Emergency Maintenance Service - Two Convenient Trash Chutes on Each Floor - Formal Dining Area - Full-size Washer & Dryer - Walk-in Closet* - Central Heat & Air - Professionally Landscaped Courtyards with Fountains & Tranquil Seating Areas - Closets Feature Custom Shelving - High-tech Fitness Center with Flat Screen TVs - Custom Maple Cabinetry - Pre-wired for Individual Home Security Alarm - Gated Subterranean Garage with Assigned Parking - Kitchen Pantry* - Hardwood-style Flooring - Upgraded Fixtures & Hardware - Mirrored Closet Doors - Valet Dry Cleaning Service Call: show contact info 5501 Newcastle Avenue Encino, CA 91316 Square Feet may not be exact. Price & availability are conditional. * In certain apartment homes.",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,w/d in unit,detached garage,,,,,,False
<built-in function id>,SF valley,Northridge By CSUN,6762133964.0,2018-12-01,8:08am,,,1 BED/BA in Northridge/CSUN +Plank Flrs +Balcony +Must See!,$1750,9.0,,,"Welcome to the finest in apartment living. Zelzah Court is surrounded by beautiful and refreshing lush gardens. Our prime location in Northridge, California, places you just minutes away from CSUN, Northridge Fashion Center, fine dining and an exciting nightlife that is simply a short drive away. Enjoy the convenience and comforts of apartment living here at Zelzah Court. show contact info https://www.zelzahcourt.com/ Open House Daily 10am - 5pm APARTMENT AMENITIES - Hardwood Style Floors - Central Air - Microwave - Mirrored Closet Doors* - Private Balconies or Patios - Quartz Counter Tops* - Stainless Steel Appliances* COMMUNITY AMENITIES - Close to Public Transportation - Clubhouse - Covered Parking* - On Call Maintenance - Picnic Area with Barbecue - Smart Card Operated Laundry Facility - State-Of-The-Art Fitness Center - Two Shimmering Swimming Pools - Beautiful Landscaping - Close to CSUN - Easy Access to Shopping PET POLICY Cats Welcome with an Additional Deposit. Call for Details and Restrictions. 9810 Zelzah Avenue Northridge, CA 91325 Thank you for viewing this Ad. We look forward to meeting you. (: Price and availability are subject to change. * With Select Apartment Homes. Close to Mission Hills, North Hills, Granada Hills, Reseda, Winnetka, Porter Ranch, Lake Balboa",1.0,1.0,,,,,,,,,,False
<built-in function id>,SF valley,Glendale,6756561187.0,2018-11-24,12:43pm,2018-12-01,8:24am,"1 Bedroom, Onsite valet dry-cleaning, Roller shades",$3083,11.0,910,apartment,"AMLI's brand new Downtown Glendale apartments offer 33 floor plans that feature contemporary kitchens with ENERGY STAR Whirlpool stainless steel appliances, sleek quartz countertops and designer stone backsplashes; faux wood flooring; garden tubs or walk-in showers; full-size washers and dryers; nine-foot ceilings; programmable smart thermostats; ceiling fans; and expansive balconies or patios. -Onsite valet dry-cleaning -Luxury clubroom with gourmet kitchen -Enhanced designer stone backsplashes -Mezzanine apartments available with scenic city & mountain views -Faux wood floors in living areas -VIP lounge overlooking pool courtyard -Roller shades -Front loading full-size washer and dryer in every apartment -Expansive balconies or patios -Secured large storage areas Nearby Places: -Golden Road Brewery -The Americana ( outdoor mall ) -Close to highway 134, 2, and 5 highways -Portos bakery Call: show contact info *Pricing is subject to change. Please call for updated pricing.",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,,,,,,,,False
<built-in function id>,central LA,Koreatown,6762150578.0,2018-12-01,8:25am,,,For The Holidays You'll Want This One! 339 S. Ardmore Ave,$1750,4.0,,apartment,"여보세요! Welcome to great upgrades and a great place. Plus, check out all there is nearby -- The Wiltern Theater, Metro Purple and Red Lines, Robert F. Kennedy Community Schools, Zion Market and Koreatown's lively 6th St.'s social scene. It's only a short drive to Paramount Studios, Hancock Park, LACC and DTLA and with quick access to Western Avenue, 3rd St. and the 101 Fwy. Unit Features: - New stove - Stainless steel appliances - Fridge - Microwave - Quartz counters - All new cabinets - Central air and heat - Luxury vinyl flooring - Recessed lighting - Spacious closets - Privacy blinds Community Amenities: - Secure entrances - Elevator - Laundry room onsite - Covered and gated assigned parking - On-call maintenance - The nicest manager around!! Only $500 deposit on approved credit! Location: Koreatown / Mid-Wilshire / Mid-town / 90020 우리는 한국어를 말한다. / Ulineun hangug-eoleul malhanda / We speak Korean. Se hable espanol. / We speak Spanish. Please call us for your private tour. show contact info We look forward to having you as our new neighbor! Equal Housing Opportunity Disclaimer: Pictures may not be of exact available unit. 339 S Ardmore Ave, 90020",1.0,1.0,,,laundry in bldg,carport,,,,,,False
<built-in function id>,westside-southbay,Playa Vista,6752683135.0,2018-11-19,7:27am,2018-12-01,8:23am,"Fully Furnished 1 BR Apt, 5 min away from Westchester / Sepulveda (21)",$2990,9.0,640,apartment,"*Price varies by duration of stay: 12+ month lease: $2,990* / mo 6 to 12 month lease: $3,180* / mo 2 to 6 month lease: $3,230* / mo 1 to 2 month lease: $3,250/ mo * Prices quoted are applicable only if billed upfront for the entire duration of the contract. Rates are up to 12% higher if billed monthly. Prices are exclusive of any taxes or utilities. This beautifully furnished 1 bedroom apartment in Playa Vista, is available and ideal for mid to long-term stays (1-12+ months). (id 21) Follow the link to book online! https://www.theblueground.com/furnished-apartments-los-angeles-usa/west-la-playa-vista-021?utm_source=classified-8 Key features -Designer and custom made furniture -Full kitchen equipment -Quality 5-star hotel mattress, linen & towels -Wide-screen TV, wifi speaker, coffee maker -In-unit washer & dryer Support & Services -Access to our mobile app -Maintenance -Cleaning and laundry on demand -Bills Handling Building -Rooftop Deck -Swimming Pool -Fitness Center -Bike Storage -Hot tub -Business Center -Parking garage -Pet-friendly Location & POI Distance This furnished property is located in Playa Vista, a newly built neighborhood on the westside of Los Angeles. The neighborhood offers office space to some of the biggest companies, namely Facebook and Microsoft and attracts a mix of young professionals who seek to experience the Silicon Valley way of living. Nowadays, an increasing number of locals, looking for an urban lifestyle, decide to relocate to Playa Vista and enjoy the shopping and dining. Runaway is the newest shopping area including a food market, movie theater and numerous retail outlets, an ideal destination for the weekends. With Playa Vista's Daily Shuttle you can also get easily around the community. The apartment is 5 min away from Westchester / Sepulveda Station. Building amenities may have an extra cost.",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,w/d in unit,,,no smoking,furnished,,,False
<built-in function id>,westside-southbay,Marina Del Rey,6746832006.0,2018-11-12,2:45am,2018-12-01,8:23am,"Fully Furnished 1BR, Gym & Balcony, 10min away from Venice Beach (3)",$3480,11.0,595,apartment,"*Price varies by duration of stay: 12+ month lease: $3,480* / mo 6 to 12 month lease: $3,750* / mo 2 to 6 month lease: $3,890* / mo 1 to 2 month lease: $4, 150/ mo * Prices quoted are applicable only if billed upfront for the entire duration of the contract. Rates are up to 12% higher if billed monthly. Prices are exclusive of any taxes or utilities. This beautifully furnished 1 bedroom apartment in Marina del Rey, is available and ideal for mid to long-term stays (1-12+ months). (id 3) Follow the link to book online! https://www.theblueground.com/furnished-apartments-los-angeles-usa/west-la-marina-del-rey-003?utm_source=classified-8 Key features -Designer and custom made furniture -Full kitchen equipment -Quality 5-star hotel mattress, linen & towels -Wide-screen TV, wifi speaker, coffee maker -In-unit washer & dryer Support & Services -Access to our mobile app -Maintenance -Cleaning and laundry on demand -Bills Handling Building -Sundeck -Swimming Pool -Fitness Center -Spa -Hot tub -Bike Storage -Business Center -Parking garage -Pet-friendly Location & POI Distance Entering this unique Marina del Rey apartment, you will be joining a community in LA's largest man-made harbor. Two of the area's top attractions are Fisherman's Village, comprising of brightly painted wooden buildings and Burton Chace Park, the largest public park in Marina del Rey, offering a range of events. Hop on the Catalina ferry that goes to Catalina Island and enjoy a day trip away from it all. Only 15 minutes from LAX airport and Santa Monica, with several free and low-cost transportation options, anyone can enjoy the beauties of this Los Angeles coastal community. Venice Beach is also right up the road if you want to take a dip in the ocean. The apartment is only 1 min walk away from Glencoe NB & Maxella FS Station. Building amenities may have an extra cost.",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,w/d in unit,,,no smoking,furnished,,,False
<built-in function id>,central LA,225 South Grand Avenue,6759892375.0,2018-11-28,12:10pm,2018-12-01,8:22am,Furnished 1 Bedroom in DTLA luxury building - next to the Broad museum,$3050,13.0,746,apartment,"Amazing downtown location next to the Broad Museum, Walt Disney Concert Hall, and the MOCA This apartment is pet friendly and offers a stunning pool with views, new gym facilities, parking, in-unit laundry Full luxury building amenities with 24/hr concierge desk Available for flexible monthly lease terms from 1-12+ months Beautifully furnished apartment with: -wifi/utilities already set up -wide screen TV -fully stocked kitchen appliances with premium coffee maker and dishware -additional linens and towels -ongoing guest support from Blueground We have multiple units available in this building. Please reach out with any questions! We look forward to hearing from you. Rent varies based on length of stay, follow this secure Blueground link to book online through our website: https://www.theblueground.com/furnished-apartments-los-angeles-usa/east-la-downtown-002",1.0,1.0,cats are OK - purrr,dogs are OK - wooof,w/d in unit,attached garage,,no smoking,furnished,,,False
